id	userid	photoid	fileName	choice
1921	13	236	OFykBc6.jpg	0
1922	13	181	343 - kjBNDGv.jpg	1
1923	13	233	NSFCby5.jpg	0
1924	13	71	12 - bAb2w2g.jpg	1
1925	13	11	018 - VjtKCFu.jpg	0
1926	13	93	155 - zYihQyD.png	0
1927	13	93	155 - zYihQyD.png	0
1928	13	34	060 - 0Xeq06m.jpg	1
1929	13	147	257 - dfMZy81.jpg	0
1930	13	131	220 - voRJCV8.jpg	0
1931	13	44	08 - 7QMelpB.png	1
1932	13	153	27 - gaXU37d.png	0
1933	13	71	12 - bAb2w2g.jpg	1
1934	13	179	335 - YTfBJT5.png	0
1935	13	9	013 - op0D856.jpg	0
1936	13	243	RkzbiUP.jpg	1
1937	13	197	3Do3Sxq.jpg	0
1938	13	264	jWJ7dS9.jpg	0
1939	13	48	086 - l3ObPks.jpg	0
1940	13	259	eaGrrwl.jpg	0
1941	13	234	NdnHaCk.jpg	0
1942	13	271	rNN3w71.jpg	1
1943	13	81	14 - BRpOp4T.jpg	1
1944	13	17	03 - FeGAwoW.jpg	1
1945	13	33	06 - bdli3DL.jpg	1
1946	13	227	FtnCLS3.jpg	1
1947	13	172	32 - pMit0dn.jpg	1
1948	13	37	066 - V2wMxom.jpg	0
1949	13	149	26 - Cadorna SG.jpg	1
1950	13	17	03 - FeGAwoW.jpg	1
1951	13	240	QHo6kgy.jpg	0
1952	13	133	23 - dObvO8X.jpg	0
1953	13	149	26 - Cadorna SG.jpg	1
1954	13	232	NGcsaoz.jpg	0
1955	13	65	11 - STSI53n.jpg	1
1956	13	262	jD2rqCL.jpg	0
1957	13	26	045 - IxskbHU.png	0
1958	13	193	368 - 5lW7IVr.png	0
1959	13	132	23 - cY6qnng.png	0
1960	13	238	Q4hQSuj.jpg	0
1961	13	193	368 - 5lW7IVr.png	0
1962	13	209	5yc4tcj.jpg	0
1963	13	220	CXEnDhb.jpg	0
